fold,repeat,subject,subject_id,split
1,1,137,NYU-2107638,fit
1,1,144,NYU-1780174,fit
1,1,85,NYU-10122,fit
1,1,127,NYU-10024,fit
1,1,135,NYU-2996531,fit
1,1,101,NYU-10020,fit
1,1,116,NYU-10021,fit
1,1,56,NYU-10088,fit
1,1,38,NYU-10071,fit
1,1,50,NYU-10100,fit
1,1,134,NYU-1187766,fit
1,1,104,NYU-10051,fit
1,1,97,NYU-10026,fit
1,1,112,NYU-10032,fit
1,1,59,NYU-10081,fit
1,1,51,NYU-10128,fit
1,1,63,NYU-10129,fit
1,1,17,NYU-3662296,fit
1,1,84,NYU-10075,fit
1,1,75,NYU-10097,fit
1,1,143,NYU-2682736,fit
1,1,69,NYU-10086,fit
1,1,65,NYU-10126,fit
1,1,109,NYU-10049,fit
1,1,94,NYU-10031,fit
1,1,149,NYU-2306976,fit
1,1,1,NYU-9578663,fit
1,1,27,NYU-3845761,fit
1,1,42,NYU-10079,fit
1,1,173,NYU-1992284,fit
1,1,79,NYU-10063,fit
1,1,167,NYU-2950672,fit
1,1,30,NYU-3349423,fit
1,1,10,NYU-5971050,fit
1,1,89,NYU-10012,fit
1,1,160,NYU-1854959,fit
1,1,150,NYU-2730704,fit
1,1,122,NYU-10037,fit
1,1,110,NYU-10057,fit
1,1,152,NYU-2497695,fit
1,1,162,NYU-1435954,fit
1,1,96,NYU-10033,fit
1,1,49,NYU-10120,fit
1,1,175,NYU-2741068,fit
1,1,95,NYU-10006,fit
1,1,148,NYU-1517240,fit
1,1,174,NYU-1511464,fit
1,1,146,NYU-1057962,fit
1,1,169,NYU-1740607,fit
1,1,62,NYU-10110,fit
1,1,8,NYU-3653737,fit
1,1,170,NYU-2821683,fit
1,1,91,NYU-10019,fit
1,1,154,NYU-2983819,fit
1,1,78,NYU-10099,fit
1,1,61,NYU-10112,fit
1,1,81,NYU-10108,fit
1,1,57,NYU-10092,fit
1,1,171,NYU-1208795,fit
1,1,45,NYU-10090,fit
1,1,44,NYU-10091,fit
1,1,113,NYU-10029,fit
1,1,25,NYU-3235580,fit
1,1,136,NYU-2260910,fit
1,1,5,NYU-3174224,fit
1,1,11,NYU-6568351,fit
1,1,80,NYU-10101,fit
1,1,12,NYU-4164316,fit
1,1,123,NYU-10035,fit
1,1,93,NYU-10054,fit
1,1,153,NYU-1320247,inner_val
1,1,20,NYU-3433846,inner_val
1,1,54,NYU-10114,inner_val
1,1,98,NYU-10042,inner_val
1,1,40,NYU-10070,inner_val
1,1,158,NYU-2570769,inner_val
1,1,23,NYU-8009688,inner_val
1,1,3,NYU-3650634,inner_val
1,1,105,NYU-10036,inner_val
1,1,28,NYU-8692452,inner_val
1,1,147,NYU-2054438,inner_val
1,1,2,NYU-3518345,inner_val
1,1,46,NYU-10068,inner_val
1,1,19,NYU-4187857,inner_val
1,1,39,NYU-10102,inner_val
1,1,106,NYU-10050,inner_val
1,1,139,NYU-1023964,inner_val
1,1,145,NYU-2030383,inner_val
1,1,36,NYU-10073,inner_val
1,1,73,NYU-10118,inner_val
1,1,70,NYU-10094,inner_val
1,1,108,NYU-10009,inner_val
1,1,125,NYU-10058,inner_val
1,1,0,NYU-4060823,inner_val
1,1,13,NYU-3679455,outer_val
1,1,34,NYU-8697774,outer_val
1,1,41,NYU-10080,outer_val
1,1,48,NYU-10093,outer_val
1,1,66,NYU-10082,outer_val
1,1,77,NYU-10087,outer_val
1,1,82,NYU-10121,outer_val
1,1,88,NYU-10116,outer_val
1,1,100,NYU-10043,outer_val
1,1,103,NYU-10056,outer_val
1,1,107,NYU-10041,outer_val
1,1,111,NYU-10013,outer_val
1,1,141,NYU-1000804,outer_val
1,1,151,NYU-2735617,outer_val
1,1,156,NYU-2773205,outer_val
1,1,165,NYU-2991307,outer_val
1,1,166,NYU-2854839,outer_val
1,1,168,NYU-1127915,outer_val
2,1,146,NYU-1057962,fit
2,1,140,NYU-1359325,fit
2,1,65,NYU-10126,fit
2,1,91,NYU-10019,fit
2,1,119,NYU-10008,fit
2,1,26,NYU-3349205,fit
2,1,172,NYU-1918630,fit
2,1,56,NYU-10088,fit
2,1,151,NYU-2735617,fit
2,1,94,NYU-10031,fit
2,1,115,NYU-10053,fit
2,1,31,NYU-4827048,fit
2,1,174,NYU-1511464,fit
2,1,36,NYU-10073,fit
2,1,129,NYU-10002,fit
2,1,70,NYU-10094,fit
2,1,107,NYU-10041,fit
2,1,58,NYU-10064,fit
2,1,10,NYU-5971050,fit
2,1,163,NYU-1737393,fit
2,1,16,NYU-3457975,fit
2,1,27,NYU-3845761,fit
2,1,164,NYU-1099481,fit
2,1,18,NYU-9750701,fit
2,1,55,NYU-10089,fit
2,1,80,NYU-10101,fit
2,1,156,NYU-2773205,fit
2,1,159,NYU-2136051,fit
2,1,157,NYU-1875084,fit
2,1,134,NYU-1187766,fit
2,1,160,NYU-1854959,fit
2,1,24,NYU-4562206,fit
2,1,92,NYU-10017,fit
2,1,158,NYU-2570769,fit
2,1,149,NYU-2306976,fit
2,1,1,NYU-9578663,fit
2,1,49,NYU-10120,fit
2,1,97,NYU-10026,fit
2,1,109,NYU-10049,fit
2,1,15,NYU-9907452,fit
2,1,32,NYU-3163200,fit
2,1,78,NYU-10099,fit
2,1,9,NYU-8834383,fit
2,1,86,NYU-10084,fit
2,1,106,NYU-10050,fit
2,1,130,NYU-10023,fit
2,1,11,NYU-6568351,fit
2,1,13,NYU-3679455,fit
2,1,103,NYU-10056,fit
2,1,81,NYU-10108,fit
2,1,95,NYU-10006,fit
2,1,155,NYU-1283494,fit
2,1,22,NYU-8415034,fit
2,1,128,NYU-10045,fit
2,1,100,NYU-10043,fit
2,1,48,NYU-10093,fit
2,1,4,NYU-3243657,fit
2,1,43,NYU-10115,fit
2,1,67,NYU-10124,fit
2,1,96,NYU-10033,fit
2,1,132,NYU-1995121,fit
2,1,87,NYU-10085,fit
2,1,108,NYU-10009,fit
2,1,62,NYU-10110,fit
2,1,59,NYU-10081,fit
2,1,6,NYU-3011311,fit
2,1,23,NYU-8009688,fit
2,1,114,NYU-10001,fit
2,1,50,NYU-10100,fit
2,1,101,NYU-10020,fit
2,1,75,NYU-10097,fit
2,1,61,NYU-10112,fit
2,1,131,NYU-10059,fit
2,1,85,NYU-10122,fit
2,1,137,NYU-2107638,fit
2,1,25,NYU-3235580,fit
2,1,111,NYU-10013,fit
2,1,116,NYU-10021,fit
2,1,89,NYU-10012,fit
2,1,45,NYU-10090,fit
2,1,117,NYU-10007,fit
2,1,161,NYU-1934623,fit
2,1,66,NYU-10082,fit
2,1,33,NYU-6206397,fit
2,1,82,NYU-10121,fit
2,1,168,NYU-1127915,fit
2,1,3,NYU-3650634,fit
2,1,37,NYU-10107,fit
2,1,152,NYU-2497695,fit
2,1,113,NYU-10029,fit
2,1,139,NYU-1023964,fit
2,1,145,NYU-2030383,fit
2,1,170,NYU-2821683,fit
2,1,8,NYU-3653737,fit
2,1,121,NYU-10004,fit
2,1,167,NYU-2950672,fit
2,1,112,NYU-10032,fit
2,1,0,NYU-4060823,fit
2,1,51,NYU-10128,fit
2,1,90,NYU-10034,fit
2,1,124,NYU-10052,fit
2,1,98,NYU-10042,fit
2,1,42,NYU-10079,fit
2,1,171,NYU-1208795,fit
2,1,44,NYU-10091,fit
2,1,2,NYU-3518345,fit
2,1,153,NYU-1320247,fit
2,1,28,NYU-8692452,fit
2,1,64,NYU-10125,fit
2,1,5,NYU-3174224,fit
2,1,21,NYU-4116166,fit
2,1,74,NYU-10123,fit
2,1,169,NYU-1740607,fit
2,1,69,NYU-10086,fit
2,1,54,NYU-10114,fit
2,1,17,NYU-3662296,fit
2,1,41,NYU-10080,fit
2,1,52,NYU-10078,fit
2,1,53,NYU-10076,fit
2,1,144,NYU-1780174,fit
2,1,120,NYU-10040,fit
2,1,40,NYU-10070,fit
2,1,68,NYU-10072,fit
2,1,122,NYU-10037,fit
2,1,126,NYU-10022,fit
2,1,93,NYU-10054,fit
2,1,136,NYU-2260910,fit
2,1,71,NYU-10065,fit
2,1,118,NYU-10010,fit
2,1,63,NYU-10129,fit
2,1,166,NYU-2854839,fit
2,1,76,NYU-10062,fit
2,1,123,NYU-10035,fit
2,1,154,NYU-2983819,fit
2,1,142,NYU-1567356,fit
2,1,110,NYU-10057,inner_val
2,1,127,NYU-10024,inner_val
2,1,88,NYU-10116,inner_val
2,1,57,NYU-10092,inner_val
2,1,148,NYU-1517240,inner_val
2,1,34,NYU-8697774,inner_val
2,1,165,NYU-2991307,inner_val
2,1,35,NYU-10083,inner_val
2,1,14,NYU-9326955,inner_val
2,1,150,NYU-2730704,inner_val
2,1,143,NYU-2682736,inner_val
2,1,20,NYU-3433846,inner_val
2,1,147,NYU-2054438,inner_val
2,1,77,NYU-10087,inner_val
2,1,84,NYU-10075,inner_val
2,1,125,NYU-10058,inner_val
2,1,173,NYU-1992284,inner_val
2,1,39,NYU-10102,inner_val
2,1,176,NYU-1471736,inner_val
2,1,38,NYU-10071,inner_val
2,1,141,NYU-1000804,inner_val
2,1,105,NYU-10036,inner_val
2,1,46,NYU-10068,inner_val
2,1,138,NYU-1884448,inner_val
2,1,7,NYU-4079254,outer_val
2,1,12,NYU-4164316,outer_val
2,1,19,NYU-4187857,outer_val
2,1,29,NYU-5164727,outer_val
2,1,30,NYU-3349423,outer_val
2,1,47,NYU-10113,outer_val
2,1,60,NYU-10104,outer_val
2,1,72,NYU-10069,outer_val
2,1,73,NYU-10118,outer_val
2,1,79,NYU-10063,outer_val
2,1,83,NYU-10095,outer_val
2,1,99,NYU-10048,outer_val
2,1,102,NYU-10038,outer_val
2,1,104,NYU-10051,outer_val
2,1,133,NYU-1700637,outer_val
2,1,135,NYU-2996531,outer_val
2,1,162,NYU-1435954,outer_val
2,1,175,NYU-2741068,outer_val
3,1,22,NYU-8415034,fit
3,1,160,NYU-1854959,fit
3,1,30,NYU-3349423,fit
3,1,17,NYU-3662296,fit
3,1,80,NYU-10101,fit
3,1,54,NYU-10114,fit
3,1,159,NYU-2136051,fit
3,1,113,NYU-10029,fit
3,1,98,NYU-10042,fit
3,1,2,NYU-3518345,fit
3,1,115,NYU-10053,fit
3,1,91,NYU-10019,fit
3,1,38,NYU-10071,fit
3,1,175,NYU-2741068,fit
3,1,10,NYU-5971050,fit
3,1,141,NYU-1000804,fit
3,1,149,NYU-2306976,fit
3,1,51,NYU-10128,fit
3,1,40,NYU-10070,fit
3,1,94,NYU-10031,fit
3,1,100,NYU-10043,fit
3,1,111,NYU-10013,fit
3,1,129,NYU-10002,fit
3,1,169,NYU-1740607,fit
3,1,0,NYU-4060823,fit
3,1,28,NYU-8692452,fit
3,1,39,NYU-10102,fit
3,1,13,NYU-3679455,fit
3,1,155,NYU-1283494,fit
3,1,63,NYU-10129,fit
3,1,158,NYU-2570769,fit
3,1,89,NYU-10012,fit
3,1,162,NYU-1435954,fit
3,1,56,NYU-10088,fit
3,1,163,NYU-1737393,fit
3,1,3,NYU-3650634,fit
3,1,173,NYU-1992284,fit
3,1,79,NYU-10063,fit
3,1,7,NYU-4079254,fit
3,1,168,NYU-1127915,fit
3,1,146,NYU-1057962,fit
3,1,114,NYU-10001,fit
3,1,174,NYU-1511464,fit
3,1,67,NYU-10124,fit
3,1,120,NYU-10040,fit
3,1,108,NYU-10009,fit
3,1,65,NYU-10126,fit
3,1,110,NYU-10057,fit
3,1,107,NYU-10041,fit
3,1,112,NYU-10032,fit
3,1,71,NYU-10065,fit
3,1,148,NYU-1517240,fit
3,1,136,NYU-2260910,fit
3,1,165,NYU-2991307,fit
3,1,102,NYU-10038,fit
3,1,147,NYU-2054438,fit
3,1,27,NYU-3845761,fit
3,1,134,NYU-1187766,fit
3,1,23,NYU-8009688,fit
3,1,127,NYU-10024,fit
3,1,105,NYU-10036,fit
3,1,153,NYU-1320247,fit
3,1,33,NYU-6206397,fit
3,1,82,NYU-10121,fit
3,1,123,NYU-10035,fit
3,1,140,NYU-1359325,fit
3,1,109,NYU-10049,fit
3,1,106,NYU-10050,fit
3,1,25,NYU-3235580,fit
3,1,61,NYU-10112,fit
3,1,171,NYU-1208795,fit
3,1,77,NYU-10087,fit
3,1,144,NYU-1780174,fit
3,1,85,NYU-10122,fit
3,1,138,NYU-1884448,fit
3,1,12,NYU-4164316,fit
3,1,84,NYU-10075,fit
3,1,4,NYU-3243657,fit
3,1,142,NYU-1567356,fit
3,1,58,NYU-10064,fit
3,1,9,NYU-8834383,fit
3,1,176,NYU-1471736,fit
3,1,83,NYU-10095,fit
3,1,62,NYU-10110,fit
3,1,145,NYU-2030383,fit
3,1,135,NYU-2996531,fit
3,1,59,NYU-10081,fit
3,1,64,NYU-10125,fit
3,1,41,NYU-10080,fit
3,1,45,NYU-10090,fit
3,1,132,NYU-1995121,fit
3,1,137,NYU-2107638,fit
3,1,95,NYU-10006,fit
3,1,32,NYU-3163200,fit
3,1,78,NYU-10099,fit
3,1,11,NYU-6568351,fit
3,1,170,NYU-2821683,fit
3,1,73,NYU-10118,fit
3,1,21,NYU-4116166,fit
3,1,166,NYU-2854839,fit
3,1,29,NYU-5164727,fit
3,1,157,NYU-1875084,fit
3,1,55,NYU-10089,fit
3,1,47,NYU-10113,fit
3,1,8,NYU-3653737,fit
3,1,52,NYU-10078,fit
3,1,86,NYU-10084,fit
3,1,44,NYU-10091,fit
3,1,124,NYU-10052,fit
3,1,16,NYU-3457975,fit
3,1,68,NYU-10072,fit
3,1,19,NYU-4187857,fit
3,1,24,NYU-4562206,fit
3,1,31,NYU-4827048,fit
3,1,37,NYU-10107,fit
3,1,69,NYU-10086,fit
3,1,53,NYU-10076,fit
3,1,66,NYU-10082,fit
3,1,87,NYU-10085,fit
3,1,57,NYU-10092,fit
3,1,116,NYU-10021,fit
3,1,75,NYU-10097,fit
3,1,74,NYU-10123,fit
3,1,104,NYU-10051,fit
3,1,133,NYU-1700637,fit
3,1,76,NYU-10062,fit
3,1,72,NYU-10069,fit
3,1,139,NYU-1023964,fit
3,1,126,NYU-10022,fit
3,1,131,NYU-10059,fit
3,1,152,NYU-2497695,fit
3,1,88,NYU-10116,fit
3,1,103,NYU-10056,fit
3,1,20,NYU-3433846,fit
3,1,122,NYU-10037,fit
3,1,99,NYU-10048,inner_val
3,1,43,NYU-10115,inner_val
3,1,90,NYU-10034,inner_val
3,1,60,NYU-10104,inner_val
3,1,150,NYU-2730704,inner_val
3,1,46,NYU-10068,inner_val
3,1,96,NYU-10033,inner_val
3,1,48,NYU-10093,inner_val
3,1,26,NYU-3349205,inner_val
3,1,49,NYU-10120,inner_val
3,1,15,NYU-9907452,inner_val
3,1,154,NYU-2983819,inner_val
3,1,6,NYU-3011311,inner_val
3,1,121,NYU-10004,inner_val
3,1,34,NYU-8697774,inner_val
3,1,81,NYU-10108,inner_val
3,1,156,NYU-2773205,inner_val
3,1,130,NYU-10023,inner_val
3,1,117,NYU-10007,inner_val
3,1,143,NYU-2682736,inner_val
3,1,151,NYU-2735617,inner_val
3,1,70,NYU-10094,inner_val
3,1,125,NYU-10058,inner_val
3,1,161,NYU-1934623,inner_val
3,1,1,NYU-9578663,outer_val
3,1,5,NYU-3174224,outer_val
3,1,14,NYU-9326955,outer_val
3,1,18,NYU-9750701,outer_val
3,1,35,NYU-10083,outer_val
3,1,36,NYU-10073,outer_val
3,1,42,NYU-10079,outer_val
3,1,50,NYU-10100,outer_val
3,1,92,NYU-10017,outer_val
3,1,93,NYU-10054,outer_val
3,1,97,NYU-10026,outer_val
3,1,101,NYU-10020,outer_val
3,1,118,NYU-10010,outer_val
3,1,119,NYU-10008,outer_val
3,1,128,NYU-10045,outer_val
3,1,164,NYU-1099481,outer_val
3,1,167,NYU-2950672,outer_val
3,1,172,NYU-1918630,outer_val
4,1,73,NYU-10118,fit
4,1,166,NYU-2854839,fit
4,1,170,NYU-2821683,fit
4,1,69,NYU-10086,fit
4,1,176,NYU-1471736,fit
4,1,158,NYU-2570769,fit
4,1,148,NYU-1517240,fit
4,1,116,NYU-10021,fit
4,1,85,NYU-10122,fit
4,1,83,NYU-10095,fit
4,1,95,NYU-10006,fit
4,1,72,NYU-10069,fit
4,1,75,NYU-10097,fit
4,1,135,NYU-2996531,fit
4,1,36,NYU-10073,fit
4,1,157,NYU-1875084,fit
4,1,66,NYU-10082,fit
4,1,51,NYU-10128,fit
4,1,79,NYU-10063,fit
4,1,54,NYU-10114,fit
4,1,45,NYU-10090,fit
4,1,103,NYU-10056,fit
4,1,28,NYU-8692452,fit
4,1,88,NYU-10116,fit
4,1,121,NYU-10004,fit
4,1,49,NYU-10120,fit
4,1,53,NYU-10076,fit
4,1,19,NYU-4187857,fit
4,1,140,NYU-1359325,fit
4,1,38,NYU-10071,fit
4,1,161,NYU-1934623,fit
4,1,149,NYU-2306976,fit
4,1,13,NYU-3679455,fit
4,1,41,NYU-10080,fit
4,1,122,NYU-10037,fit
4,1,114,NYU-10001,fit
4,1,173,NYU-1992284,fit
4,1,33,NYU-6206397,fit
4,1,168,NYU-1127915,fit
4,1,102,NYU-10038,fit
4,1,138,NYU-1884448,fit
4,1,14,NYU-9326955,fit
4,1,20,NYU-3433846,fit
4,1,130,NYU-10023,fit
4,1,26,NYU-3349205,fit
4,1,154,NYU-2983819,fit
4,1,113,NYU-10029,fit
4,1,24,NYU-4562206,fit
4,1,42,NYU-10079,fit
4,1,111,NYU-10013,fit
4,1,89,NYU-10012,fit
4,1,21,NYU-4116166,fit
4,1,35,NYU-10083,fit
4,1,107,NYU-10041,fit
4,1,82,NYU-10121,fit
4,1,90,NYU-10034,fit
4,1,57,NYU-10092,fit
4,1,10,NYU-5971050,fit
4,1,98,NYU-10042,fit
4,1,139,NYU-1023964,fit
4,1,76,NYU-10062,fit
4,1,96,NYU-10033,fit
4,1,137,NYU-2107638,fit
4,1,7,NYU-4079254,fit
4,1,162,NYU-1435954,fit
4,1,108,NYU-10009,fit
4,1,151,NYU-2735617,fit
4,1,2,NYU-3518345,fit
4,1,25,NYU-3235580,fit
4,1,3,NYU-3650634,fit
4,1,147,NYU-2054438,fit
4,1,34,NYU-8697774,fit
4,1,109,NYU-10049,fit
4,1,39,NYU-10102,fit
4,1,86,NYU-10084,fit
4,1,9,NYU-8834383,fit
4,1,62,NYU-10110,fit
4,1,29,NYU-5164727,fit
4,1,40,NYU-10070,fit
4,1,115,NYU-10053,fit
4,1,44,NYU-10091,fit
4,1,174,NYU-1511464,fit
4,1,0,NYU-4060823,fit
4,1,123,NYU-10035,fit
4,1,70,NYU-10094,fit
4,1,43,NYU-10115,fit
4,1,60,NYU-10104,fit
4,1,63,NYU-10129,fit
4,1,80,NYU-10101,fit
4,1,94,NYU-10031,fit
4,1,134,NYU-1187766,fit
4,1,1,NYU-9578663,fit
4,1,112,NYU-10032,fit
4,1,117,NYU-10007,fit
4,1,169,NYU-1740607,fit
4,1,131,NYU-10059,fit
4,1,15,NYU-9907452,fit
4,1,165,NYU-2991307,fit
4,1,99,NYU-10048,fit
4,1,78,NYU-10099,fit
4,1,118,NYU-10010,fit
4,1,160,NYU-1854959,fit
4,1,48,NYU-10093,fit
4,1,18,NYU-9750701,fit
4,1,100,NYU-10043,fit
4,1,125,NYU-10058,fit
4,1,143,NYU-2682736,fit
4,1,124,NYU-10052,fit
4,1,6,NYU-3011311,fit
4,1,84,NYU-10075,fit
4,1,74,NYU-10123,fit
4,1,22,NYU-8415034,fit
4,1,144,NYU-1780174,fit
4,1,106,NYU-10050,fit
4,1,5,NYU-3174224,fit
4,1,172,NYU-1918630,fit
4,1,97,NYU-10026,fit
4,1,152,NYU-2497695,fit
4,1,27,NYU-3845761,fit
4,1,126,NYU-10022,fit
4,1,93,NYU-10054,fit
4,1,46,NYU-10068,fit
4,1,12,NYU-4164316,fit
4,1,52,NYU-10078,fit
4,1,129,NYU-10002,fit
4,1,175,NYU-2741068,fit
4,1,81,NYU-10108,fit
4,1,128,NYU-10045,fit
4,1,92,NYU-10017,fit
4,1,47,NYU-10113,fit
4,1,150,NYU-2730704,fit
4,1,17,NYU-3662296,fit
4,1,50,NYU-10100,fit
4,1,105,NYU-10036,fit
4,1,145,NYU-2030383,fit
4,1,65,NYU-10126,inner_val
4,1,16,NYU-3457975,inner_val
4,1,67,NYU-10124,inner_val
4,1,164,NYU-1099481,inner_val
4,1,77,NYU-10087,inner_val
4,1,30,NYU-3349423,inner_val
4,1,110,NYU-10057,inner_val
4,1,171,NYU-1208795,inner_val
4,1,127,NYU-10024,inner_val
4,1,156,NYU-2773205,inner_val
4,1,163,NYU-1737393,inner_val
4,1,4,NYU-3243657,inner_val
4,1,120,NYU-10040,inner_val
4,1,119,NYU-10008,inner_val
4,1,31,NYU-4827048,inner_val
4,1,141,NYU-1000804,inner_val
4,1,104,NYU-10051,inner_val
4,1,8,NYU-3653737,inner_val
4,1,55,NYU-10089,inner_val
4,1,133,NYU-1700637,inner_val
4,1,167,NYU-2950672,inner_val
4,1,61,NYU-10112,inner_val
4,1,101,NYU-10020,inner_val
4,1,136,NYU-2260910,inner_val
4,1,11,NYU-6568351,outer_val
4,1,23,NYU-8009688,outer_val
4,1,32,NYU-3163200,outer_val
4,1,37,NYU-10107,outer_val
4,1,56,NYU-10088,outer_val
4,1,58,NYU-10064,outer_val
4,1,59,NYU-10081,outer_val
4,1,64,NYU-10125,outer_val
4,1,68,NYU-10072,outer_val
4,1,71,NYU-10065,outer_val
4,1,87,NYU-10085,outer_val
4,1,91,NYU-10019,outer_val
4,1,132,NYU-1995121,outer_val
4,1,142,NYU-1567356,outer_val
4,1,146,NYU-1057962,outer_val
4,1,153,NYU-1320247,outer_val
4,1,155,NYU-1283494,outer_val
4,1,159,NYU-2136051,outer_val
5,1,90,NYU-10034,fit
5,1,115,NYU-10053,fit
5,1,110,NYU-10057,fit
5,1,94,NYU-10031,fit
5,1,147,NYU-2054438,fit
5,1,99,NYU-10048,fit
5,1,71,NYU-10065,fit
5,1,120,NYU-10040,fit
5,1,100,NYU-10043,fit
5,1,36,NYU-10073,fit
5,1,50,NYU-10100,fit
5,1,114,NYU-10001,fit
5,1,49,NYU-10120,fit
5,1,104,NYU-10051,fit
5,1,28,NYU-8692452,fit
5,1,144,NYU-1780174,fit
5,1,31,NYU-4827048,fit
5,1,58,NYU-10064,fit
5,1,85,NYU-10122,fit
5,1,140,NYU-1359325,fit
5,1,128,NYU-10045,fit
5,1,10,NYU-5971050,fit
5,1,12,NYU-4164316,fit
5,1,97,NYU-10026,fit
5,1,93,NYU-10054,fit
5,1,35,NYU-10083,fit
5,1,123,NYU-10035,fit
5,1,152,NYU-2497695,fit
5,1,101,NYU-10020,fit
5,1,76,NYU-10062,fit
5,1,139,NYU-1023964,fit
5,1,46,NYU-10068,fit
5,1,53,NYU-10076,fit
5,1,25,NYU-3235580,fit
5,1,166,NYU-2854839,fit
5,1,112,NYU-10032,fit
5,1,70,NYU-10094,fit
5,1,65,NYU-10126,fit
5,1,82,NYU-10121,fit
5,1,149,NYU-2306976,fit
5,1,157,NYU-1875084,fit
5,1,62,NYU-10110,fit
5,1,164,NYU-1099481,fit
5,1,73,NYU-10118,fit
5,1,173,NYU-1992284,fit
5,1,38,NYU-10071,fit
5,1,135,NYU-2996531,fit
5,1,126,NYU-10022,fit
5,1,108,NYU-10009,fit
5,1,44,NYU-10091,fit
5,1,17,NYU-3662296,fit
5,1,41,NYU-10080,fit
5,1,48,NYU-10093,fit
5,1,170,NYU-2821683,fit
5,1,95,NYU-10006,fit
5,1,11,NYU-6568351,fit
5,1,92,NYU-10017,fit
5,1,23,NYU-8009688,fit
5,1,30,NYU-3349423,fit
5,1,145,NYU-2030383,fit
5,1,91,NYU-10019,fit
5,1,59,NYU-10081,fit
5,1,146,NYU-1057962,fit
5,1,16,NYU-3457975,fit
5,1,138,NYU-1884448,fit
5,1,142,NYU-1567356,fit
5,1,165,NYU-2991307,fit
5,1,129,NYU-10002,fit
5,1,27,NYU-3845761,fit
5,1,7,NYU-4079254,fit
5,1,109,NYU-10049,fit
5,1,88,NYU-10116,fit
5,1,6,NYU-3011311,fit
5,1,102,NYU-10038,fit
5,1,5,NYU-3174224,fit
5,1,47,NYU-10113,fit
5,1,68,NYU-10072,fit
5,1,162,NYU-1435954,fit
5,1,105,NYU-10036,fit
5,1,45,NYU-10090,fit
5,1,133,NYU-1700637,fit
5,1,117,NYU-10007,fit
5,1,24,NYU-4562206,fit
5,1,79,NYU-10063,fit
5,1,81,NYU-10108,fit
5,1,156,NYU-2773205,fit
5,1,118,NYU-10010,fit
5,1,64,NYU-10125,fit
5,1,161,NYU-1934623,fit
5,1,69,NYU-10086,fit
5,1,72,NYU-10069,fit
5,1,1,NYU-9578663,fit
5,1,151,NYU-2735617,fit
5,1,26,NYU-3349205,fit
5,1,3,NYU-3650634,fit
5,1,67,NYU-10124,fit
5,1,141,NYU-1000804,fit
5,1,159,NYU-2136051,fit
5,1,167,NYU-2950672,fit
5,1,169,NYU-1740607,fit
5,1,103,NYU-10056,fit
5,1,98,NYU-10042,fit
5,1,163,NYU-1737393,fit
5,1,42,NYU-10079,fit
5,1,168,NYU-1127915,fit
5,1,77,NYU-10087,fit
5,1,176,NYU-1471736,fit
5,1,14,NYU-9326955,fit
5,1,21,NYU-4116166,fit
5,1,8,NYU-3653737,fit
5,1,32,NYU-3163200,fit
5,1,134,NYU-1187766,fit
5,1,33,NYU-6206397,fit
5,1,143,NYU-2682736,fit
5,1,87,NYU-10085,fit
5,1,54,NYU-10114,fit
5,1,52,NYU-10078,fit
5,1,22,NYU-8415034,fit
5,1,56,NYU-10088,fit
5,1,84,NYU-10075,fit
