fold,repeat,subject,subject_id,split
3,1,6,OHSU-2790141,fit
3,1,26,OHSU-1548937,fit
3,1,2,OHSU-1481430,fit
3,1,28,OHSU-2054310,fit
3,1,16,OHSU-3212875,fit
3,1,30,OHSU-2288903,fit
3,1,10,OHSU-1340333,fit
3,1,60,OHSU-3302025,inner_val
3,1,65,OHSU-4103874,inner_val
3,1,48,OHSU-1411223,inner_val
3,1,61,OHSU-7333005,inner_val
3,1,40,OHSU-2155356,inner_val
3,1,1,OHSU-2054998,inner_val
3,1,27,OHSU-4016887,inner_val
3,1,21,OHSU-2455205,inner_val
3,1,4,OHSU-1696588,inner_val
3,1,5,OHSU-3048401,outer_val
3,1,9,OHSU-2845989,outer_val
3,1,11,OHSU-3162671,outer_val
3,1,29,OHSU-1418396,outer_val
3,1,46,OHSU-3244985,outer_val
3,1,56,OHSU-2415970,outer_val
3,1,64,OHSU-3652932,outer_val
4,1,52,OHSU-1647968,fit
4,1,12,OHSU-4072305,fit
4,1,31,OHSU-2947936,fit
4,1,56,OHSU-2415970,fit
4,1,2,OHSU-1481430,fit
4,1,17,OHSU-2409220,fit
4,1,42,OHSU-2559559,fit
4,1,39,OHSU-3677724,fit
4,1,44,OHSU-2124248,fit
4,1,6,OHSU-2790141,fit
4,1,49,OHSU-2232413,fit
4,1,37,OHSU-8720244,fit
4,1,24,OHSU-2426523,fit
4,1,5,OHSU-3048401,fit
4,1,18,OHSU-3052540,fit
4,1,10,OHSU-1340333,fit
4,1,41,OHSU-9499804,fit
4,1,8,OHSU-8218392,fit
4,1,63,OHSU-1552181,fit
4,1,23,OHSU-1679142,fit
4,1,15,OHSU-3358877,fit
4,1,11,OHSU-3162671,fit
4,1,62,OHSU-1108916,fit
4,1,47,OHSU-1664335,fit
4,1,51,OHSU-6953386,fit
4,1,46,OHSU-3244985,fit
4,1,43,OHSU-3286474,fit
4,1,13,OHSU-1743472,fit
4,1,35,OHSU-1084884,fit
4,1,14,OHSU-6592761,fit
4,1,53,OHSU-5302451,fit
4,1,29,OHSU-1418396,fit
4,1,36,OHSU-4529116,fit
4,1,34,OHSU-2578455,fit
4,1,59,OHSU-2232376,fit
4,1,60,OHSU-3302025,fit
4,1,7,OHSU-3899622,fit
4,1,32,OHSU-2427434,fit
4,1,9,OHSU-2845989,fit
4,1,22,OHSU-1386056,fit
4,1,16,OHSU-3212875,fit
4,1,45,OHSU-3812101,fit
4,1,38,OHSU-3869075,fit
4,1,64,OHSU-3652932,fit
4,1,3,OHSU-3051944,fit
4,1,54,OHSU-2561174,fit
4,1,48,OHSU-1411223,fit
4,1,65,OHSU-4103874,fit
4,1,21,OHSU-2455205,fit
4,1,27,OHSU-4016887,fit
4,1,1,OHSU-2054998,inner_val
4,1,33,OHSU-1536593,inner_val
4,1,30,OHSU-2288903,inner_val
4,1,25,OHSU-3684229,inner_val
4,1,4,OHSU-1696588,inner_val
4,1,55,OHSU-1502229,inner_val
4,1,50,OHSU-8064456,inner_val
4,1,20,OHSU-2959809,inner_val
4,1,28,OHSU-2054310,inner_val
4,1,0,OHSU-3466651,outer_val
4,1,19,OHSU-1206380,outer_val
4,1,26,OHSU-1548937,outer_val
4,1,40,OHSU-2155356,outer_val
4,1,57,OHSU-4219416,outer_val
4,1,58,OHSU-1421489,outer_val
4,1,61,OHSU-7333005,outer_val
5,1,31,OHSU-2947936,fit
5,1,52,OHSU-1647968,fit
5,1,18,OHSU-3052540,fit
5,1,25,OHSU-3684229,fit
5,1,19,OHSU-1206380,fit
5,1,9,OHSU-2845989,fit
5,1,26,OHSU-1548937,fit
5,1,39,OHSU-3677724,fit
5,1,38,OHSU-3869075,fit
5,1,63,OHSU-1552181,fit
5,1,61,OHSU-7333005,fit
5,1,40,OHSU-2155356,fit
5,1,53,OHSU-5302451,fit
5,1,33,OHSU-1536593,fit
5,1,28,OHSU-2054310,fit
5,1,59,OHSU-2232376,fit
5,1,3,OHSU-3051944,fit
5,1,46,OHSU-3244985,fit
5,1,41,OHSU-9499804,fit
5,1,64,OHSU-3652932,fit
5,1,29,OHSU-1418396,fit
5,1,2,OHSU-1481430,fit
5,1,27,OHSU-4016887,fit
5,1,1,OHSU-2054998,fit
5,1,30,OHSU-2288903,fit
5,1,32,OHSU-2427434,fit
5,1,11,OHSU-3162671,fit
5,1,6,OHSU-2790141,fit
5,1,34,OHSU-2578455,fit
5,1,10,OHSU-1340333,fit
5,1,56,OHSU-2415970,fit
5,1,37,OHSU-8720244,fit
5,1,16,OHSU-3212875,fit
5,1,51,OHSU-6953386,fit
5,1,47,OHSU-1664335,fit
5,1,5,OHSU-3048401,fit
5,1,4,OHSU-1696588,fit
5,1,20,OHSU-2959809,fit
5,1,65,OHSU-4103874,fit
5,1,55,OHSU-1502229,fit
5,1,60,OHSU-3302025,fit
5,1,24,OHSU-2426523,fit
5,1,42,OHSU-2559559,fit
5,1,54,OHSU-2561174,fit
5,1,8,OHSU-8218392,fit
5,1,58,OHSU-1421489,fit
5,1,12,OHSU-4072305,fit
5,1,22,OHSU-1386056,fit
5,1,49,OHSU-2232413,fit
5,1,45,OHSU-3812101,fit
5,1,57,OHSU-4219416,inner_val
5,1,36,OHSU-4529116,inner_val
5,1,48,OHSU-1411223,inner_val
5,1,7,OHSU-3899622,inner_val
5,1,23,OHSU-1679142,inner_val
5,1,35,OHSU-1084884,inner_val
5,1,0,OHSU-3466651,inner_val
5,1,43,OHSU-3286474,inner_val
5,1,15,OHSU-3358877,inner_val
5,1,13,OHSU-1743472,outer_val
5,1,14,OHSU-6592761,outer_val
5,1,17,OHSU-2409220,outer_val
5,1,21,OHSU-2455205,outer_val
5,1,44,OHSU-2124248,outer_val
5,1,50,OHSU-8064456,outer_val
5,1,62,OHSU-1108916,outer_val
6,1,30,OHSU-2288903,fit
6,1,26,OHSU-1548937,fit
6,1,40,OHSU-2155356,fit
6,1,8,OHSU-8218392,fit
6,1,5,OHSU-3048401,fit
6,1,36,OHSU-4529116,fit
6,1,2,OHSU-1481430,fit
6,1,33,OHSU-1536593,fit
6,1,3,OHSU-3051944,fit
6,1,29,OHSU-1418396,fit
6,1,12,OHSU-4072305,fit
6,1,53,OHSU-5302451,fit
6,1,54,OHSU-2561174,fit
6,1,59,OHSU-2232376,fit
6,1,23,OHSU-1679142,fit
6,1,55,OHSU-1502229,fit
6,1,28,OHSU-2054310,fit
6,1,39,OHSU-3677724,fit
6,1,32,OHSU-2427434,fit
6,1,11,OHSU-3162671,fit
6,1,60,OHSU-3302025,fit
6,1,19,OHSU-1206380,fit
6,1,46,OHSU-3244985,fit
6,1,41,OHSU-9499804,fit
6,1,31,OHSU-2947936,fit
6,1,21,OHSU-2455205,fit
6,1,48,OHSU-1411223,fit
6,1,6,OHSU-2790141,fit
6,1,24,OHSU-2426523,fit
6,1,35,OHSU-1084884,fit
6,1,13,OHSU-1743472,fit
6,1,9,OHSU-2845989,fit
6,1,10,OHSU-1340333,fit
6,1,49,OHSU-2232413,fit
6,1,63,OHSU-1552181,fit
6,1,45,OHSU-3812101,fit
6,1,52,OHSU-1647968,fit
6,1,22,OHSU-1386056,fit
6,1,64,OHSU-3652932,fit
6,1,61,OHSU-7333005,fit
6,1,56,OHSU-2415970,fit
6,1,51,OHSU-6953386,fit
6,1,0,OHSU-3466651,fit
6,1,44,OHSU-2124248,fit
6,1,34,OHSU-2578455,fit
6,1,57,OHSU-4219416,fit
6,1,42,OHSU-2559559,fit
6,1,50,OHSU-8064456,fit
6,1,14,OHSU-6592761,fit
6,1,38,OHSU-3869075,fit
6,1,17,OHSU-2409220,inner_val
6,1,20,OHSU-2959809,inner_val
6,1,16,OHSU-3212875,inner_val
6,1,43,OHSU-3286474,inner_val
6,1,27,OHSU-4016887,inner_val
6,1,62,OHSU-1108916,inner_val
6,1,58,OHSU-1421489,inner_val
6,1,18,OHSU-3052540,inner_val
6,1,65,OHSU-4103874,inner_val
6,1,1,OHSU-2054998,outer_val
6,1,4,OHSU-1696588,outer_val
6,1,7,OHSU-3899622,outer_val
6,1,15,OHSU-3358877,outer_val
6,1,25,OHSU-3684229,outer_val
6,1,37,OHSU-8720244,outer_val
6,1,47,OHSU-1664335,outer_val
7,1,10,OHSU-1340333,fit
7,1,48,OHSU-1411223,fit
7,1,45,OHSU-3812101,fit
7,1,58,OHSU-1421489,fit
7,1,40,OHSU-2155356,fit
7,1,62,OHSU-1108916,fit
7,1,27,OHSU-4016887,fit
7,1,41,OHSU-9499804,fit
7,1,18,OHSU-3052540,fit
7,1,23,OHSU-1679142,fit
7,1,59,OHSU-2232376,fit
7,1,36,OHSU-4529116,fit
7,1,53,OHSU-5302451,fit
7,1,22,OHSU-1386056,fit
7,1,44,OHSU-2124248,fit
7,1,57,OHSU-4219416,fit
7,1,12,OHSU-4072305,fit
7,1,49,OHSU-2232413,fit
7,1,64,OHSU-3652932,fit
7,1,25,OHSU-3684229,fit
7,1,4,OHSU-1696588,fit
7,1,34,OHSU-2578455,fit
7,1,3,OHSU-3051944,fit
7,1,46,OHSU-3244985,fit
7,1,6,OHSU-2790141,fit
7,1,0,OHSU-3466651,fit
7,1,61,OHSU-7333005,fit
7,1,26,OHSU-1548937,fit
7,1,9,OHSU-2845989,fit
7,1,21,OHSU-2455205,fit
7,1,43,OHSU-3286474,fit
7,1,14,OHSU-6592761,fit
7,1,35,OHSU-1084884,fit
7,1,20,OHSU-2959809,fit
7,1,28,OHSU-2054310,fit
7,1,24,OHSU-2426523,fit
7,1,17,OHSU-2409220,fit
7,1,50,OHSU-8064456,fit
7,1,16,OHSU-3212875,fit
7,1,56,OHSU-2415970,fit
7,1,30,OHSU-2288903,fit
7,1,55,OHSU-1502229,fit
7,1,32,OHSU-2427434,fit
7,1,8,OHSU-8218392,fit
7,1,52,OHSU-1647968,fit
7,1,11,OHSU-3162671,fit
7,1,7,OHSU-3899622,fit
7,1,33,OHSU-1536593,fit
7,1,42,OHSU-2559559,fit
7,1,2,OHSU-1481430,fit
7,1,19,OHSU-1206380,fit
7,1,31,OHSU-2947936,inner_val
7,1,5,OHSU-3048401,inner_val
7,1,47,OHSU-1664335,inner_val
7,1,1,OHSU-2054998,inner_val
7,1,15,OHSU-3358877,inner_val
7,1,29,OHSU-1418396,inner_val
7,1,37,OHSU-8720244,inner_val
7,1,39,OHSU-3677724,inner_val
7,1,13,OHSU-1743472,inner_val
7,1,38,OHSU-3869075,outer_val
7,1,51,OHSU-6953386,outer_val
7,1,54,OHSU-2561174,outer_val
7,1,60,OHSU-3302025,outer_val
7,1,63,OHSU-1552181,outer_val
7,1,65,OHSU-4103874,outer_val
8,1,4,OHSU-1696588,fit
8,1,21,OHSU-2455205,fit
8,1,31,OHSU-2947936,fit
8,1,0,OHSU-3466651,fit
8,1,61,OHSU-7333005,fit
8,1,51,OHSU-6953386,fit
8,1,8,OHSU-8218392,fit
8,1,38,OHSU-3869075,fit
8,1,52,OHSU-1647968,fit
8,1,28,OHSU-2054310,fit
8,1,13,OHSU-1743472,fit
8,1,49,OHSU-2232413,fit
8,1,5,OHSU-3048401,fit
8,1,32,OHSU-2427434,fit
8,1,40,OHSU-2155356,fit
8,1,12,OHSU-4072305,fit
8,1,47,OHSU-1664335,fit
8,1,57,OHSU-4219416,fit
8,1,2,OHSU-1481430,fit
8,1,26,OHSU-1548937,fit
8,1,3,OHSU-3051944,fit
8,1,36,OHSU-4529116,fit
8,1,44,OHSU-2124248,fit
8,1,46,OHSU-3244985,fit
8,1,17,OHSU-2409220,fit
8,1,14,OHSU-6592761,fit
8,1,25,OHSU-3684229,fit
8,1,11,OHSU-3162671,fit
8,1,6,OHSU-2790141,fit
8,1,1,OHSU-2054998,fit
8,1,53,OHSU-5302451,fit
8,1,27,OHSU-4016887,fit
8,1,58,OHSU-1421489,fit
8,1,23,OHSU-1679142,fit
8,1,54,OHSU-2561174,fit
8,1,20,OHSU-2959809,fit
8,1,19,OHSU-1206380,fit
8,1,48,OHSU-1411223,fit
8,1,41,OHSU-9499804,fit
8,1,16,OHSU-3212875,fit
8,1,65,OHSU-4103874,fit
8,1,34,OHSU-2578455,fit
8,1,33,OHSU-1536593,fit
8,1,30,OHSU-2288903,fit
8,1,9,OHSU-2845989,fit
8,1,24,OHSU-2426523,fit
8,1,63,OHSU-1552181,fit
8,1,43,OHSU-3286474,fit
8,1,29,OHSU-1418396,fit
8,1,62,OHSU-1108916,fit
8,1,42,OHSU-2559559,fit
8,1,22,OHSU-1386056,inner_val
8,1,56,OHSU-2415970,inner_val
8,1,7,OHSU-3899622,inner_val
8,1,64,OHSU-3652932,inner_val
8,1,37,OHSU-8720244,inner_val
8,1,60,OHSU-3302025,inner_val
8,1,55,OHSU-1502229,inner_val
8,1,15,OHSU-3358877,inner_val
8,1,50,OHSU-8064456,inner_val
8,1,10,OHSU-1340333,outer_val
8,1,18,OHSU-3052540,outer_val
8,1,35,OHSU-1084884,outer_val
8,1,39,OHSU-3677724,outer_val
8,1,45,OHSU-3812101,outer_val
8,1,59,OHSU-2232376,outer_val
9,1,58,OHSU-1421489,fit
9,1,19,OHSU-1206380,fit
9,1,14,OHSU-6592761,fit
9,1,54,OHSU-2561174,fit
9,1,8,OHSU-8218392,fit
9,1,5,OHSU-3048401,fit
9,1,12,OHSU-4072305,fit
9,1,64,OHSU-3652932,fit
9,1,36,OHSU-4529116,fit
9,1,25,OHSU-3684229,fit
9,1,59,OHSU-2232376,fit
9,1,15,OHSU-3358877,fit
9,1,20,OHSU-2959809,fit
9,1,17,OHSU-2409220,fit
9,1,50,OHSU-8064456,fit
9,1,62,OHSU-1108916,fit
9,1,13,OHSU-1743472,fit
9,1,55,OHSU-1502229,fit
9,1,40,OHSU-2155356,fit
9,1,45,OHSU-3812101,fit
9,1,31,OHSU-2947936,fit
9,1,18,OHSU-3052540,fit
9,1,41,OHSU-9499804,fit
9,1,51,OHSU-6953386,fit
9,1,46,OHSU-3244985,fit
9,1,35,OHSU-1084884,fit
9,1,28,OHSU-2054310,fit
9,1,63,OHSU-1552181,fit
9,1,56,OHSU-2415970,fit
9,1,22,OHSU-1386056,fit
9,1,4,OHSU-1696588,fit
9,1,44,OHSU-2124248,fit
9,1,65,OHSU-4103874,fit
9,1,34,OHSU-2578455,fit
9,1,33,OHSU-1536593,fit
9,1,49,OHSU-2232413,fit
9,1,11,OHSU-3162671,fit
9,1,47,OHSU-1664335,fit
9,1,37,OHSU-8720244,fit
9,1,43,OHSU-3286474,fit
9,1,52,OHSU-1647968,fit
9,1,21,OHSU-2455205,fit
9,1,9,OHSU-2845989,fit
9,1,1,OHSU-2054998,fit
9,1,38,OHSU-3869075,fit
9,1,42,OHSU-2559559,fit
9,1,27,OHSU-4016887,fit
9,1,57,OHSU-4219416,fit
9,1,61,OHSU-7333005,fit
9,1,26,OHSU-1548937,fit
9,1,39,OHSU-3677724,fit
9,1,60,OHSU-3302025,inner_val
9,1,2,OHSU-1481430,inner_val
9,1,53,OHSU-5302451,inner_val
9,1,29,OHSU-1418396,inner_val
9,1,0,OHSU-3466651,inner_val
9,1,10,OHSU-1340333,inner_val
9,1,7,OHSU-3899622,inner_val
9,1,30,OHSU-2288903,inner_val
9,1,24,OHSU-2426523,inner_val
9,1,3,OHSU-3051944,outer_val
9,1,6,OHSU-2790141,outer_val
9,1,16,OHSU-3212875,outer_val
9,1,23,OHSU-1679142,outer_val
9,1,32,OHSU-2427434,outer_val
9,1,48,OHSU-1411223,outer_val
10,1,30,OHSU-2288903,fit
10,1,29,OHSU-1418396,fit
10,1,7,OHSU-3899622,fit
10,1,40,OHSU-2155356,fit
10,1,50,OHSU-8064456,fit
10,1,19,OHSU-1206380,fit
10,1,37,OHSU-8720244,fit
10,1,28,OHSU-2054310,fit
10,1,41,OHSU-9499804,fit
10,1,56,OHSU-2415970,fit
10,1,5,OHSU-3048401,fit
10,1,57,OHSU-4219416,fit
10,1,16,OHSU-3212875,fit
10,1,46,OHSU-3244985,fit
10,1,42,OHSU-2559559,fit
10,1,45,OHSU-3812101,fit
10,1,65,OHSU-4103874,fit
10,1,4,OHSU-1696588,fit
10,1,22,OHSU-1386056,fit
10,1,38,OHSU-3869075,fit
10,1,63,OHSU-1552181,fit
10,1,47,OHSU-1664335,fit
10,1,61,OHSU-7333005,fit
10,1,26,OHSU-1548937,fit
10,1,6,OHSU-2790141,fit
10,1,49,OHSU-2232413,fit
10,1,24,OHSU-2426523,fit
10,1,12,OHSU-4072305,fit
10,1,51,OHSU-6953386,fit
10,1,58,OHSU-1421489,fit
10,1,21,OHSU-2455205,fit
10,1,52,OHSU-1647968,fit
10,1,14,OHSU-6592761,fit
10,1,1,OHSU-2054998,fit
10,1,23,OHSU-1679142,fit
10,1,15,OHSU-3358877,fit
10,1,27,OHSU-4016887,fit
10,1,13,OHSU-1743472,fit
10,1,0,OHSU-3466651,fit
10,1,35,OHSU-1084884,fit
10,1,64,OHSU-3652932,fit
10,1,3,OHSU-3051944,fit
10,1,59,OHSU-2232376,fit
10,1,48,OHSU-1411223,fit
10,1,11,OHSU-3162671,fit
10,1,25,OHSU-3684229,fit
10,1,54,OHSU-2561174,fit
10,1,55,OHSU-1502229,fit
10,1,39,OHSU-3677724,fit
10,1,32,OHSU-2427434,fit
10,1,33,OHSU-1536593,fit
10,1,44,OHSU-2124248,inner_val
10,1,60,OHSU-3302025,inner_val
10,1,17,OHSU-2409220,inner_val
10,1,10,OHSU-1340333,inner_val
10,1,18,OHSU-3052540,inner_val
10,1,8,OHSU-8218392,inner_val
10,1,62,OHSU-1108916,inner_val
10,1,9,OHSU-2845989,inner_val
10,1,34,OHSU-2578455,inner_val
10,1,2,OHSU-1481430,outer_val
10,1,20,OHSU-2959809,outer_val
10,1,31,OHSU-2947936,outer_val
10,1,36,OHSU-4529116,outer_val
10,1,43,OHSU-3286474,outer_val
10,1,53,OHSU-5302451,outer_val
11,2,37,OHSU-8720244,fit
11,2,2,OHSU-1481430,fit
11,2,25,OHSU-3684229,fit
11,2,40,OHSU-2155356,fit
11,2,26,OHSU-1548937,fit
11,2,38,OHSU-3869075,fit
11,2,10,OHSU-1340333,fit
11,2,39,OHSU-3677724,fit
11,2,49,OHSU-2232413,fit
11,2,27,OHSU-4016887,fit
11,2,56,OHSU-2415970,fit
11,2,59,OHSU-2232376,fit
11,2,16,OHSU-3212875,fit
11,2,54,OHSU-2561174,fit
11,2,14,OHSU-6592761,fit
11,2,7,OHSU-3899622,fit
11,2,8,OHSU-8218392,fit
11,2,21,OHSU-2455205,fit
11,2,55,OHSU-1502229,fit
11,2,20,OHSU-2959809,fit
11,2,35,OHSU-1084884,fit
11,2,57,OHSU-4219416,fit
11,2,42,OHSU-2559559,fit
11,2,36,OHSU-4529116,fit
11,2,43,OHSU-3286474,fit
11,2,23,OHSU-1679142,fit
11,2,28,OHSU-2054310,fit
11,2,47,OHSU-1664335,fit
11,2,4,OHSU-1696588,fit
11,2,64,OHSU-3652932,fit
11,2,46,OHSU-3244985,fit
11,2,48,OHSU-1411223,fit
11,2,33,OHSU-1536593,fit
11,2,30,OHSU-2288903,fit
11,2,19,OHSU-1206380,fit
11,2,29,OHSU-1418396,fit
11,2,11,OHSU-3162671,fit
11,2,53,OHSU-5302451,fit
11,2,15,OHSU-3358877,fit
11,2,13,OHSU-1743472,fit
11,2,34,OHSU-2578455,fit
11,2,65,OHSU-4103874,fit
11,2,62,OHSU-1108916,fit
11,2,5,OHSU-3048401,fit
11,2,31,OHSU-2947936,fit
11,2,17,OHSU-2409220,fit
11,2,63,OHSU-1552181,fit
11,2,58,OHSU-1421489,fit
11,2,3,OHSU-3051944,fit
11,2,45,OHSU-3812101,fit
11,2,6,OHSU-2790141,inner_val
11,2,0,OHSU-3466651,inner_val
11,2,18,OHSU-3052540,inner_val
11,2,44,OHSU-2124248,inner_val
11,2,41,OHSU-9499804,inner_val
11,2,52,OHSU-1647968,inner_val
11,2,51,OHSU-6953386,inner_val
11,2,22,OHSU-1386056,inner_val
11,2,24,OHSU-2426523,inner_val
11,2,1,OHSU-2054998,outer_val
11,2,9,OHSU-2845989,outer_val
11,2,12,OHSU-4072305,outer_val
11,2,32,OHSU-2427434,outer_val
11,2,50,OHSU-8064456,outer_val
11,2,60,OHSU-3302025,outer_val
11,2,61,OHSU-7333005,outer_val
12,2,46,OHSU-3244985,fit
12,2,19,OHSU-1206380,fit
12,2,21,OHSU-2455205,fit
12,2,62,OHSU-1108916,fit
12,2,60,OHSU-3302025,fit
12,2,24,OHSU-2426523,fit
12,2,57,OHSU-4219416,fit
12,2,17,OHSU-2409220,fit
12,2,2,OHSU-1481430,fit
12,2,4,OHSU-1696588,fit
12,2,36,OHSU-4529116,fit
12,2,28,OHSU-2054310,fit
12,2,6,OHSU-2790141,fit
12,2,40,OHSU-2155356,fit
12,2,43,OHSU-3286474,fit
12,2,13,OHSU-1743472,fit
12,2,31,OHSU-2947936,fit
12,2,3,OHSU-3051944,fit
12,2,49,OHSU-2232413,fit
12,2,11,OHSU-3162671,fit
12,2,48,OHSU-1411223,fit
12,2,33,OHSU-1536593,fit
12,2,39,OHSU-3677724,fit
12,2,63,OHSU-1552181,fit
12,2,52,OHSU-1647968,fit
12,2,25,OHSU-3684229,fit
12,2,53,OHSU-5302451,fit
12,2,1,OHSU-2054998,fit
12,2,35,OHSU-1084884,fit
12,2,32,OHSU-2427434,fit
